customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status,prob_default_pd,credit_score,credit_risk_tier,loss_given_default_lgd,exposure_at_default_ead,expected_loss_gbp
BARC-132939,26,23500.0,5,RENT,25000,36,CREDIT_CARD_REFINANCE,2.46,66.27,0,0,0,0.08181695994889103,557,2. Near Prime (Moderate Risk),0.45,25000,920.44
BARC-132940,27,21500.0,15,MORTGAGE,10000,36,DEBT_CONSOLIDATION,22.51,100.0,0,0,0,0.26529621833144934,517,3. Subprime (High Risk),0.45,10000,1193.83
BARC-132941,29,72900.0,2,RENT,5000,36,DEBT_CONSOLIDATION,27.53,69.94,0,0,0,0.12955381713075886,542,2. Near Prime (Moderate Risk),0.45,5000,291.5
BARC-132942,57,33900.0,1,MORTGAGE,15000,36,HOME_IMPROVEMENT,24.51,32.99,0,0,0,0.08662559206809246,555,2. Near Prime (Moderate Risk),0.45,15000,584.72
BARC-132943,36,12400.0,15,RENT,7500,36,MAJOR_PURCHASE,23.27,57.7,0,0,0,0.15192395706963435,537,2. Near Prime (Moderate Risk),0.45,7500,512.74
BARC-132944,54,36200.0,5,RENT,5000,36,DEBT_CONSOLIDATION,17.52,34.44,1,0,0,0.12319306320082578,544,2. Near Prime (Moderate Risk),0.45,5000,277.18
BARC-132945,55,28900.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,10.51,75.53,0,2,0,0.1967734343693414,528,3. Subprime (High Risk),0.45,10000,885.48
BARC-132946,55,40600.0,3,MORTGAGE,25000,36,CREDIT_CARD_REFINANCE,21.6,83.03,1,1,0,0.34893391531545426,505,3. Subprime (High Risk),0.45,25000,3925.51
BARC-132947,40,26600.0,1,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,20.95,68.83,0,0,0,0.15125174424736934,537,2. Near Prime (Moderate Risk),0.45,10000,680.63
BARC-132948,43,73700.0,10,RENT,10000,60,MAJOR_PURCHASE,13.35,53.19,0,0,0,0.059988954601064515,567,2. Near Prime (Moderate Risk),0.45,10000,269.95
BARC-132949,62,33400.0,1,RENT,20000,60,CREDIT_CARD_REFINANCE,14.08,77.32,0,0,0,0.1328359583370636,541,2. Near Prime (Moderate Risk),0.45,20000,1195.52
BARC-132950,55,32300.0,5,MORTGAGE,2500,36,DEBT_CONSOLIDATION,17.18,94.54,0,1,1,0.24503763291326697,520,3. Subprime (High Risk),0.45,2500,275.67
BARC-132951,67,30500.0,10,MORTGAGE,20000,36,DEBT_CONSOLIDATION,13.39,17.94,0,1,0,0.06165354452179306,566,2. Near Prime (Moderate Risk),0.45,20000,554.88
BARC-132952,66,47100.0,8,MORTGAGE,15000,60,DEBT_CONSOLIDATION,22.18,23.9,2,0,0,0.18872134412876002,529,3. Subprime (High Risk),0.45,15000,1273.87
BARC-132953,43,45100.0,8,RENT,5000,36,DEBT_CONSOLIDATION,29.67,48.28,0,2,0,0.19965002903319978,527,3. Subprime (High Risk),0.45,5000,449.21
BARC-132954,24,29300.0,2,RENT,25000,36,DEBT_CONSOLIDATION,16.69,44.83,0,0,0,0.085625034490824,555,2. Near Prime (Moderate Risk),0.45,25000,963.28
BARC-132955,30,36800.0,5,OWN,2500,36,DEBT_CONSOLIDATION,30.06,32.47,1,1,0,0.22200514189472387,523,3. Subprime (High Risk),0.45,2500,249.76
BARC-132956,63,31600.0,0,RENT,10000,36,DEBT_CONSOLIDATION,22.14,0.0,0,0,0,0.04496666244320444,575,2. Near Prime (Moderate Risk),0.45,10000,202.35
BARC-132957,31,58000.0,0,RENT,5000,36,CREDIT_CARD_REFINANCE,27.44,28.27,0,1,0,0.09331166274003652,553,2. Near Prime (Moderate Risk),0.45,5000,209.95
BARC-132958,60,17900.0,8,MORTGAGE,7500,36,DEBT_CONSOLIDATION,15.52,59.11,0,0,0,0.11639575293089073,546,2. Near Prime (Moderate Risk),0.45,7500,392.84
BARC-132959,29,30100.0,8,MORTGAGE,5000,36,MAJOR_PURCHASE,2.0,29.36,0,1,0,0.05149488647983345,571,2. Near Prime (Moderate Risk),0.45,5000,115.86
BARC-132960,60,32600.0,1,OWN,5000,36,DEBT_CONSOLIDATION,19.26,52.04,0,1,0,0.13336055774478964,541,2. Near Prime (Moderate Risk),0.45,5000,300.06
BARC-132961,32,78200.0,15,MORTGAGE,20000,60,DEBT_CONSOLIDATION,31.81,38.1,0,1,0,0.10738902049116573,548,2. Near Prime (Moderate Risk),0.45,20000,966.5
BARC-132962,37,69300.0,1,RENT,20000,36,MEDICAL,12.98,53.88,0,2,0,0.10728013683707462,548,2. Near Prime (Moderate Risk),0.45,20000,965.52
BARC-132963,52,45100.0,3,RENT,7500,36,CREDIT_CARD_REFINANCE,19.88,30.5,0,1,0,0.08445810421811123,556,2. Near Prime (Moderate Risk),0.45,7500,285.05
BARC-132964,43,21000.0,2,RENT,5000,60,DEBT_CONSOLIDATION,15.24,15.06,0,0,0,0.05137749678048137,571,2. Near Prime (Moderate Risk),0.45,5000,115.6
BARC-132965,35,37500.0,1,MORTGAGE,10000,36,DEBT_CONSOLIDATION,12.46,62.58,0,0,0,0.09463783258351988,552,2. Near Prime (Moderate Risk),0.45,10000,425.87
BARC-132966,48,102100.0,15,MORTGAGE,20000,36,CREDIT_CARD_REFINANCE,10.02,64.35,0,0,0,0.050765591240138866,572,2. Near Prime (Moderate Risk),0.45,20000,456.89
BARC-132967,58,33500.0,3,RENT,15000,36,DEBT_CONSOLIDATION,16.43,51.15,0,2,0,0.15384372004142446,536,2. Near Prime (Moderate Risk),0.45,15000,1038.45
BARC-132968,25,39000.0,3,RENT,7500,60,HOME_IMPROVEMENT,19.44,9.79,1,1,0,0.10920882715908607,548,2. Near Prime (Moderate Risk),0.45,7500,368.58
BARC-132969,60,40200.0,3,RENT,2500,60,HOME_IMPROVEMENT,15.81,64.19,1,0,0,0.18400079249964466,530,2. Near Prime (Moderate Risk),0.45,2500,207.0
BARC-132970,38,22800.0,2,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,14.79,72.18,1,0,0,0.2302603840207896,522,3. Subprime (High Risk),0.45,5000,518.09
BARC-132971,41,23300.0,15,MORTGAGE,7500,36,MAJOR_PURCHASE,21.18,33.9,0,3,0,0.1867075275713514,530,2. Near Prime (Moderate Risk),0.45,7500,630.14
BARC-132972,35,23300.0,5,MORTGAGE,25000,36,DEBT_CONSOLIDATION,19.37,45.17,1,0,0,0.17286566247054472,532,2. Near Prime (Moderate Risk),0.45,25000,1944.74
BARC-132973,23,30800.0,5,OWN,7500,60,DEBT_CONSOLIDATION,23.09,22.13,0,3,0,0.1544239357359036,536,2. Near Prime (Moderate Risk),0.45,7500,521.18
BARC-132974,66,46300.0,8,MORTGAGE,25000,36,DEBT_CONSOLIDATION,18.74,35.87,0,1,0,0.08845100773889564,554,2. Near Prime (Moderate Risk),0.45,25000,995.07
BARC-132975,46,39900.0,3,RENT,7500,36,CREDIT_CARD_REFINANCE,2.61,35.54,0,1,0,0.05388895756878192,570,2. Near Prime (Moderate Risk),0.45,7500,181.88
BARC-132976,35,48000.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,15.76,0.0,0,0,0,0.030936874323145132,587,1. Prime (Low Risk),0.45,7500,104.41
BARC-132977,65,119200.0,2,RENT,10000,36,MEDICAL,14.0,25.07,0,3,0,0.05642255640317711,568,2. Near Prime (Moderate Risk),0.45,10000,253.9
BARC-132978,40,151300.0,3,MORTGAGE,2500,36,DEBT_CONSOLIDATION,5.11,0.0,0,0,0,0.008031690897579206,626,1. Prime (Low Risk),0.45,2500,9.04
BARC-132979,41,38200.0,5,RENT,5000,36,MAJOR_PURCHASE,21.08,34.86,0,0,0,0.07689024764386072,559,2. Near Prime (Moderate Risk),0.45,5000,173.0
BARC-132980,46,60300.0,10,MORTGAGE,10000,60,HOME_IMPROVEMENT,23.83,25.3,0,0,0,0.05841217346291335,567,2. Near Prime (Moderate Risk),0.45,10000,262.85
BARC-132981,61,52200.0,2,RENT,5000,36,DEBT_CONSOLIDATION,13.81,0.38,0,1,0,0.03723729402883081,581,1. Prime (Low Risk),0.45,5000,83.78
BARC-132982,43,65700.0,5,MORTGAGE,5000,36,DEBT_CONSOLIDATION,4.44,48.08,0,1,0,0.05716886147130205,568,2. Near Prime (Moderate Risk),0.45,5000,128.63
BARC-132983,45,64400.0,8,OWN,5000,36,DEBT_CONSOLIDATION,12.07,40.46,0,1,0,0.06540374081014962,564,2. Near Prime (Moderate Risk),0.45,5000,147.16
BARC-132984,24,27200.0,15,MORTGAGE,2500,60,DEBT_CONSOLIDATION,11.44,53.9,0,2,0,0.14511447817680298,538,2. Near Prime (Moderate Risk),0.45,2500,163.25
BARC-132985,30,108000.0,10,RENT,15000,60,MAJOR_PURCHASE,12.03,11.99,0,0,0,0.01944175822709595,600,1. Prime (Low Risk),0.45,15000,131.23
BARC-132986,42,84300.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,23.84,62.56,0,0,0,0.09194367760933186,553,2. Near Prime (Moderate Risk),0.45,7500,310.31
BARC-132987,23,61800.0,15,OWN,15000,60,HOME_IMPROVEMENT,37.16,37.11,0,0,0,0.11092733088337119,547,2. Near Prime (Moderate Risk),0.45,15000,748.76
BARC-132988,39,53000.0,15,RENT,5000,36,HOME_IMPROVEMENT,15.4,0.0,0,0,0,0.029166803516759987,588,1. Prime (Low Risk),0.45,5000,65.63
BARC-132989,51,45200.0,0,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,10.71,61.32,0,1,0,0.10677973199238189,548,2. Near Prime (Moderate Risk),0.45,10000,480.51
BARC-132990,29,40700.0,8,MORTGAGE,10000,60,MAJOR_PURCHASE,13.4,21.66,0,2,0,0.07928401664615888,558,2. Near Prime (Moderate Risk),0.45,10000,356.78
BARC-132991,49,56000.0,8,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,30.82,75.11,1,2,1,0.427565924682262,496,3. Subprime (High Risk),0.45,7500,1443.03
BARC-132992,57,41800.0,8,RENT,5000,36,DEBT_CONSOLIDATION,13.86,31.73,0,1,0,0.07260656360347925,561,2. Near Prime (Moderate Risk),0.45,5000,163.36
BARC-132993,66,44700.0,15,OTHER,20000,36,HOME_IMPROVEMENT,18.96,30.69,0,0,0,0.0626868023009673,565,2. Near Prime (Moderate Risk),0.45,20000,564.18
BARC-132994,27,36800.0,2,RENT,5000,36,MAJOR_PURCHASE,22.43,74.22,1,0,0,0.2645025315295212,517,3. Subprime (High Risk),0.45,5000,595.13
BARC-132995,58,33700.0,2,MORTGAGE,5000,60,DEBT_CONSOLIDATION,12.71,43.02,0,0,0,0.06978517255249944,562,2. Near Prime (Moderate Risk),0.45,5000,157.02
BARC-132996,44,104200.0,5,RENT,15000,36,MAJOR_PURCHASE,16.3,66.52,3,0,0,0.32007794244513776,509,3. Subprime (High Risk),0.45,15000,2160.53
BARC-132997,28,40800.0,3,RENT,15000,36,HOME_IMPROVEMENT,23.99,11.02,0,0,0,0.05397774122707953,570,2. Near Prime (Moderate Risk),0.45,15000,364.35
BARC-132998,54,31100.0,3,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,18.92,25.15,0,0,0,0.06395142683466215,565,2. Near Prime (Moderate Risk),0.45,5000,143.89
BARC-132999,46,42600.0,2,RENT,20000,36,DEBT_CONSOLIDATION,20.81,58.08,0,0,1,0.11011664154619458,547,2. Near Prime (Moderate Risk),0.45,20000,991.05
BARC-133000,48,20000.0,8,RENT,15000,60,DEBT_CONSOLIDATION,8.07,67.12,1,1,1,0.22673881259995926,523,3. Subprime (High Risk),0.45,15000,1530.49
BARC-133001,48,65300.0,8,MORTGAGE,7500,36,MEDICAL,14.39,74.65,0,0,0,0.09795178092776502,551,2. Near Prime (Moderate Risk),0.45,7500,330.59
BARC-133002,66,39200.0,1,MORTGAGE,7500,36,HOME_IMPROVEMENT,25.2,33.86,0,1,0,0.11218948531798896,547,2. Near Prime (Moderate Risk),0.45,7500,378.64
BARC-133003,27,32500.0,8,OWN,2500,36,DEBT_CONSOLIDATION,4.95,35.53,0,2,0,0.08208547494737774,557,2. Near Prime (Moderate Risk),0.45,2500,92.35
BARC-133004,23,30700.0,2,MORTGAGE,7500,36,HOME_IMPROVEMENT,12.1,38.45,1,0,0,0.11606794574644012,546,2. Near Prime (Moderate Risk),0.45,7500,391.73
BARC-133005,42,16300.0,1,MORTGAGE,10000,60,HOME_IMPROVEMENT,22.07,39.59,0,0,0,0.1043767508188163,549,2. Near Prime (Moderate Risk),0.45,10000,469.7
BARC-133006,58,106200.0,5,RENT,2500,60,DEBT_CONSOLIDATION,12.81,9.93,0,1,0,0.026102466364222966,592,1. Prime (Low Risk),0.45,2500,29.37
BARC-133007,66,43400.0,5,MORTGAGE,7500,60,HOME_IMPROVEMENT,13.66,29.03,1,0,0,0.09313354880330568,553,2. Near Prime (Moderate Risk),0.45,7500,314.33
BARC-133008,64,105400.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,24.01,44.77,0,4,1,0.16171212485500006,535,2. Near Prime (Moderate Risk),0.45,10000,727.7
BARC-133009,38,33900.0,5,RENT,5000,36,HOME_IMPROVEMENT,20.44,33.77,0,0,1,0.0766528456285284,559,2. Near Prime (Moderate Risk),0.45,5000,172.47
BARC-133010,32,50200.0,15,RENT,10000,60,HOME_IMPROVEMENT,23.32,33.57,1,1,0,0.16715842572795933,533,2. Near Prime (Moderate Risk),0.45,10000,752.21
BARC-133011,51,58600.0,0,RENT,7500,36,HOME_IMPROVEMENT,12.42,58.72,0,1,0,0.09625278417609387,552,2. Near Prime (Moderate Risk),0.45,7500,324.85
BARC-133012,59,51200.0,10,RENT,2500,36,DEBT_CONSOLIDATION,36.07,35.18,0,0,1,0.11332569648813534,546,2. Near Prime (Moderate Risk),0.45,2500,127.49
BARC-133013,25,30500.0,8,OWN,15000,36,DEBT_CONSOLIDATION,8.87,38.79,0,0,0,0.05836674260175827,567,2. Near Prime (Moderate Risk),0.45,15000,393.98
BARC-133014,64,14800.0,15,RENT,7500,60,MAJOR_PURCHASE,19.64,74.93,0,0,0,0.1761685421696839,532,2. Near Prime (Moderate Risk),0.45,7500,594.57
BARC-133015,61,135300.0,2,MORTGAGE,7500,60,DEBT_CONSOLIDATION,7.71,7.7,0,0,0,0.011882029162885825,615,1. Prime (Low Risk),0.45,7500,40.1
BARC-133016,49,26100.0,2,RENT,5000,36,DEBT_CONSOLIDATION,22.1,44.04,0,1,0,0.13465298275768525,541,2. Near Prime (Moderate Risk),0.45,5000,302.97
BARC-133017,63,157800.0,15,MORTGAGE,10000,60,DEBT_CONSOLIDATION,13.99,43.14,0,2,0,0.04179908084811482,577,2. Near Prime (Moderate Risk),0.45,10000,188.1
BARC-133018,56,28000.0,3,RENT,10000,60,DEBT_CONSOLIDATION,13.49,50.71,0,2,1,0.14580291118435365,538,2. Near Prime (Moderate Risk),0.45,10000,656.11
BARC-133019,34,83400.0,2,RENT,10000,36,CREDIT_CARD_REFINANCE,17.27,47.01,0,2,0,0.09714450439317816,551,2. Near Prime (Moderate Risk),0.45,10000,437.15
BARC-133020,64,53900.0,8,RENT,5000,36,HOME_IMPROVEMENT,11.06,47.32,0,1,0,0.07841681677770479,558,2. Near Prime (Moderate Risk),0.45,5000,176.44
BARC-133021,38,55300.0,5,RENT,7500,36,HOME_IMPROVEMENT,16.75,27.76,0,1,0,0.06616049529043284,564,2. Near Prime (Moderate Risk),0.45,7500,223.29
BARC-133022,27,27700.0,5,RENT,10000,60,MEDICAL,5.31,71.08,0,0,0,0.0943678280689103,552,2. Near Prime (Moderate Risk),0.45,10000,424.66
BARC-133023,43,31200.0,0,RENT,25000,36,DEBT_CONSOLIDATION,26.02,27.15,1,0,1,0.14856481695985244,537,2. Near Prime (Moderate Risk),0.45,25000,1671.35
BARC-133024,53,31500.0,8,OWN,15000,36,DEBT_CONSOLIDATION,13.89,65.52,0,0,0,0.10983991989088487,547,2. Near Prime (Moderate Risk),0.45,15000,741.42
BARC-133025,65,42200.0,8,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,19.52,39.47,0,0,0,0.0764616735794321,559,2. Near Prime (Moderate Risk),0.45,5000,172.04
BARC-133026,36,34700.0,1,MORTGAGE,7500,36,HOME_IMPROVEMENT,24.79,34.22,0,0,0,0.08872784442322647,554,2. Near Prime (Moderate Risk),0.45,7500,299.46
BARC-133027,57,29000.0,8,RENT,5000,60,DEBT_CONSOLIDATION,3.28,39.6,0,0,0,0.04952343143710563,572,2. Near Prime (Moderate Risk),0.45,5000,111.43
BARC-133028,45,23200.0,0,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,14.92,47.59,0,0,0,0.08936587346116255,554,2. Near Prime (Moderate Risk),0.45,7500,301.61
BARC-133029,29,24500.0,1,OWN,5000,60,CREDIT_CARD_REFINANCE,15.81,25.66,0,0,0,0.06156717566742638,566,2. Near Prime (Moderate Risk),0.45,5000,138.53
BARC-133030,48,48700.0,5,RENT,5000,60,MEDICAL,14.31,26.18,0,4,0,0.13980482678006204,540,2. Near Prime (Moderate Risk),0.45,5000,314.56
BARC-133031,29,24700.0,15,RENT,10000,36,CREDIT_CARD_REFINANCE,21.97,56.44,0,1,0,0.1661982212428774,534,2. Near Prime (Moderate Risk),0.45,10000,747.89
BARC-133032,32,19800.0,3,OWN,5000,36,CREDIT_CARD_REFINANCE,21.9,39.81,0,3,0,0.2144899698588162,525,3. Subprime (High Risk),0.45,5000,482.6
BARC-133033,38,39200.0,1,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,12.05,30.52,0,2,0,0.0897896898648883,554,2. Near Prime (Moderate Risk),0.45,7500,303.04
BARC-133034,47,10900.0,8,RENT,2500,36,HOME_IMPROVEMENT,18.06,71.72,0,3,0,0.32343271085978187,508,3. Subprime (High Risk),0.45,2500,363.86
BARC-133035,46,36200.0,5,MORTGAGE,10000,60,DEBT_CONSOLIDATION,17.87,50.96,0,0,0,0.09339464074120662,553,2. Near Prime (Moderate Risk),0.45,10000,420.28
BARC-133036,46,37900.0,15,MORTGAGE,10000,60,DEBT_CONSOLIDATION,15.89,61.33,1,0,0,0.17949457053142223,531,2. Near Prime (Moderate Risk),0.45,10000,807.73
BARC-133037,30,49500.0,1,RENT,2500,36,MEDICAL,28.33,42.19,0,0,0,0.10085708223602385,550,2. Near Prime (Moderate Risk),0.45,2500,113.46
BARC-133038,37,43800.0,8,MORTGAGE,5000,36,HOME_IMPROVEMENT,14.38,15.97,0,0,0,0.041217728489272125,578,2. Near Prime (Moderate Risk),0.45,5000,92.74
BARC-133039,52,18000.0,2,RENT,7500,36,HOME_IMPROVEMENT,8.79,28.18,0,1,0,0.07085503596425201,561,2. Near Prime (Moderate Risk),0.45,7500,239.14
BARC-133040,44,32800.0,10,RENT,2500,36,MAJOR_PURCHASE,36.88,62.75,0,0,0,0.2106503078501109,525,3. Subprime (High Risk),0.45,2500,236.98
BARC-133041,63,52000.0,8,MORTGAGE,5000,36,MEDICAL,11.08,48.21,0,0,0,0.06159219993342682,566,2. Near Prime (Moderate Risk),0.45,5000,138.58
BARC-133042,28,45700.0,5,RENT,20000,36,CREDIT_CARD_REFINANCE,30.98,68.69,0,3,1,0.34129830923115373,506,3. Subprime (High Risk),0.45,20000,3071.68
BARC-133043,50,23600.0,0,MORTGAGE,5000,60,MAJOR_PURCHASE,15.55,21.23,0,1,0,0.07482811063988438,560,2. Near Prime (Moderate Risk),0.45,5000,168.36
BARC-133044,46,45600.0,8,RENT,7500,36,MAJOR_PURCHASE,23.22,15.46,0,0,0,0.05458424431633228,569,2. Near Prime (Moderate Risk),0.45,7500,184.22
BARC-133045,44,60100.0,5,RENT,15000,60,CREDIT_CARD_REFINANCE,32.71,72.9,0,0,1,0.17692935502392512,531,2. Near Prime (Moderate Risk),0.45,15000,1194.27
BARC-133046,47,21200.0,8,MORTGAGE,10000,36,HOME_IMPROVEMENT,14.59,18.43,0,0,0,0.05333120910091665,570,2. Near Prime (Moderate Risk),0.45,10000,239.99
BARC-133047,35,12400.0,8,MORTGAGE,2500,60,DEBT_CONSOLIDATION,10.09,12.66,0,0,0,0.04446071081943231,576,2. Near Prime (Moderate Risk),0.45,2500,50.02
BARC-133048,48,96300.0,8,RENT,2500,36,MEDICAL,25.22,42.75,0,1,0,0.08013885063512628,558,2. Near Prime (Moderate Risk),0.45,2500,90.16
BARC-133049,31,43200.0,1,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,24.65,25.51,0,0,0,0.07022558659526285,562,2. Near Prime (Moderate Risk),0.45,7500,237.01
BARC-133050,59,28200.0,3,RENT,7500,36,HOME_IMPROVEMENT,6.03,44.06,0,0,0,0.05948002587291091,567,2. Near Prime (Moderate Risk),0.45,7500,200.75
BARC-133051,22,27700.0,5,RENT,10000,36,DEBT_CONSOLIDATION,18.75,21.38,0,1,0,0.08058453056630069,557,2. Near Prime (Moderate Risk),0.45,10000,362.63
BARC-133052,29,39400.0,8,MORTGAGE,7500,36,HOME_IMPROVEMENT,15.04,30.0,0,1,0,0.07482460772125979,560,2. Near Prime (Moderate Risk),0.45,7500,252.53
BARC-133053,65,64400.0,3,RENT,10000,36,HOME_IMPROVEMENT,22.51,31.29,0,1,0,0.07899127942585121,558,2. Near Prime (Moderate Risk),0.45,10000,355.46
BARC-133054,43,15800.0,10,RENT,25000,36,DEBT_CONSOLIDATION,16.92,17.54,2,0,0,0.18629336388752699,530,2. Near Prime (Moderate Risk),0.45,25000,2095.8
BARC-133055,53,29100.0,2,RENT,5000,36,CREDIT_CARD_REFINANCE,24.47,2.14,0,0,0,0.051861885703816904,571,2. Near Prime (Moderate Risk),0.45,5000,116.69
BARC-133056,39,90200.0,15,RENT,15000,60,HOME_IMPROVEMENT,21.82,40.24,1,0,0,0.09898042909991865,551,2. Near Prime (Moderate Risk),0.45,15000,668.12
BARC-133057,33,57200.0,1,RENT,15000,36,DEBT_CONSOLIDATION,18.72,50.51,1,2,1,0.22829016166974628,522,3. Subprime (High Risk),0.45,15000,1540.96
BARC-133058,34,54500.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,9.69,85.12,0,0,0,0.11040249478779003,547,2. Near Prime (Moderate Risk),0.45,7500,372.61
BARC-133059,52,45400.0,5,RENT,15000,36,DEBT_CONSOLIDATION,23.89,19.36,0,0,0,0.06006382457852361,566,2. Near Prime (Moderate Risk),0.45,15000,405.43
BARC-133060,42,43100.0,3,MORTGAGE,10000,36,MEDICAL,8.01,22.61,0,1,0,0.049806754120548934,572,2. Near Prime (Moderate Risk),0.45,10000,224.13
BARC-133061,40,28100.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,20.79,80.34,0,0,0,0.1790089084139335,531,2. Near Prime (Moderate Risk),0.45,10000,805.54
BARC-133062,53,26700.0,8,RENT,5000,36,HOME_IMPROVEMENT,21.01,26.96,0,2,0,0.12570537147879293,543,2. Near Prime (Moderate Risk),0.45,5000,282.84
BARC-133063,25,56600.0,1,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,2.15,76.66,0,1,0,0.09546266033130543,552,2. Near Prime (Moderate Risk),0.45,5000,214.79
BARC-133064,40,27000.0,15,RENT,7500,36,MAJOR_PURCHASE,21.81,0.0,3,0,1,0.24983510237127665,519,3. Subprime (High Risk),0.45,7500,843.19
BARC-133065,34,42500.0,3,RENT,7500,60,HOME_IMPROVEMENT,16.09,69.63,0,0,0,0.11528673436116393,546,2. Near Prime (Moderate Risk),0.45,7500,389.09
BARC-133066,47,39500.0,5,OWN,20000,36,CREDIT_CARD_REFINANCE,23.9,60.65,0,2,0,0.21302188479449533,525,3. Subprime (High Risk),0.45,20000,1917.2
BARC-133067,46,121200.0,3,MORTGAGE,2500,36,HOME_IMPROVEMENT,21.08,58.52,1,0,0,0.1016950789806601,550,2. Near Prime (Moderate Risk),0.45,2500,114.41
BARC-133068,52,33200.0,5,RENT,7500,36,DEBT_CONSOLIDATION,30.21,0.0,0,0,1,0.05856811874356592,567,2. Near Prime (Moderate Risk),0.45,7500,197.67
BARC-133069,50,69100.0,8,RENT,7500,60,DEBT_CONSOLIDATION,19.94,42.43,0,0,0,0.06444401872895644,564,2. Near Prime (Moderate Risk),0.45,7500,217.5
BARC-133070,47,53600.0,5,MORTGAGE,5000,60,DEBT_CONSOLIDATION,14.42,14.47,0,1,0,0.04870534443419247,573,2. Near Prime (Moderate Risk),0.45,5000,109.59
BARC-133071,46,34000.0,1,MORTGAGE,2500,60,MAJOR_PURCHASE,29.02,56.23,0,1,0,0.19019455577680672,529,3. Subprime (High Risk),0.45,2500,213.97
BARC-133072,38,18300.0,3,OTHER,7500,60,CREDIT_CARD_REFINANCE,25.7,38.38,0,1,0,0.1462738476195877,538,2. Near Prime (Moderate Risk),0.45,7500,493.67
BARC-133073,65,35300.0,10,MORTGAGE,7500,36,DEBT_CONSOLIDATION,18.98,0.0,0,3,0,0.08952861476996722,554,2. Near Prime (Moderate Risk),0.45,7500,302.16
BARC-133074,43,59600.0,5,RENT,7500,36,HOME_IMPROVEMENT,22.56,36.98,1,1,0,0.16011148155396523,535,2. Near Prime (Moderate Risk),0.45,7500,540.38
BARC-133075,64,18500.0,8,RENT,10000,36,HOME_IMPROVEMENT,17.27,24.93,1,2,0,0.19858477304074917,527,3. Subprime (High Risk),0.45,10000,893.63
BARC-133076,67,57500.0,10,RENT,15000,36,CREDIT_CARD_REFINANCE,16.21,62.37,0,1,0,0.11704338223246441,545,2. Near Prime (Moderate Risk),0.45,15000,790.04
BARC-133077,44,76000.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,23.1,73.01,0,2,0,0.19070713838654496,529,3. Subprime (High Risk),0.45,5000,429.09
BARC-133078,24,38300.0,3,OWN,10000,36,DEBT_CONSOLIDATION,19.88,44.24,0,0,0,0.0871280079724478,555,2. Near Prime (Moderate Risk),0.45,10000,392.08
BARC-133079,61,60000.0,1,OWN,5000,36,DEBT_CONSOLIDATION,2.0,26.52,0,0,0,0.02796129941623688,590,1. Prime (Low Risk),0.45,5000,62.91
BARC-133080,23,39200.0,2,OWN,10000,36,MAJOR_PURCHASE,23.34,30.04,0,0,1,0.07547297842896554,559,2. Near Prime (Moderate Risk),0.45,10000,339.63
BARC-133081,63,49700.0,3,RENT,5000,60,DEBT_CONSOLIDATION,20.91,54.98,0,0,0,0.0985623447818191,551,2. Near Prime (Moderate Risk),0.45,5000,221.77
BARC-133082,50,82600.0,1,RENT,7500,60,DEBT_CONSOLIDATION,15.03,36.5,1,0,0,0.07903454226117786,558,2. Near Prime (Moderate Risk),0.45,7500,266.74
BARC-133083,67,15400.0,1,RENT,20000,60,DEBT_CONSOLIDATION,23.31,55.17,0,0,0,0.14240218256390477,539,2. Near Prime (Moderate Risk),0.45,20000,1281.62
BARC-133084,36,23800.0,3,RENT,5000,36,HOME_IMPROVEMENT,20.19,71.48,0,0,0,0.1577936017700297,535,2. Near Prime (Moderate Risk),0.45,5000,355.04
BARC-133085,27,72200.0,3,RENT,15000,36,MAJOR_PURCHASE,2.0,9.8,0,2,0,0.03242312228774287,585,1. Prime (Low Risk),0.45,15000,218.86
BARC-133086,59,80000.0,10,OWN,5000,60,DEBT_CONSOLIDATION,26.47,44.26,0,0,0,0.07542938082022506,559,2. Near Prime (Moderate Risk),0.45,5000,169.72
BARC-133087,42,16700.0,0,MORTGAGE,5000,60,DEBT_CONSOLIDATION,17.68,14.44,0,1,0,0.07569227930453536,559,2. Near Prime (Moderate Risk),0.45,5000,170.31
BARC-133088,61,85800.0,8,RENT,20000,60,CREDIT_CARD_REFINANCE,17.9,0.0,0,1,1,0.031340911036576026,586,1. Prime (Low Risk),0.45,20000,282.07
